ncbi_gene_id	gene_symbol	association_type	disease_id	source
NCBIGene:84705	GTPBP3	UNKNOWN	ORPHA:444013	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:51473	DCDC2	UNKNOWN	ORPHA:480556	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:7157	TP53	UNKNOWN	ORPHA:210159	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:7249	TSC2	UNKNOWN	ORPHA:210159	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:7248	TSC1	UNKNOWN	ORPHA:210159	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:1499	CTNNB1	UNKNOWN	ORPHA:210159	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:841	CASP8	UNKNOWN	ORPHA:210159	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:1950	EGF	UNKNOWN	ORPHA:210159	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:5290	PIK3CA	UNKNOWN	ORPHA:210159	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:8312	AXIN1	UNKNOWN	ORPHA:210159	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:5157	PDGFRL	UNKNOWN	ORPHA:210159	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2157	F8	UNKNOWN	ORPHA:177926	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:140628	GATA5	UNKNOWN	ORPHA:1480	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:1482	NKX2-5	UNKNOWN	ORPHA:1480	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:137814	NKX2-6	UNKNOWN	ORPHA:1480	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:10370	CITED2	UNKNOWN	ORPHA:1480	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2626	GATA4	UNKNOWN	ORPHA:1480	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:5321	PLA2G4A	UNKNOWN	ORPHA:477787	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:657	BMPR1A	UNKNOWN	ORPHA:329971	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:4089	SMAD4	UNKNOWN	ORPHA:329971	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2022	ENG	UNKNOWN	ORPHA:329971	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2733	GLE1	UNKNOWN	ORPHA:1486	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:79068	FTO	UNKNOWN	ORPHA:210144	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:23189	KANK1	UNKNOWN	ORPHA:210141	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2571	GAD1	UNKNOWN	ORPHA:210141	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:120	ADD3	UNKNOWN	ORPHA:210141	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:79587	CARS2	UNKNOWN	ORPHA:477774	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:4210	MEFV	UNKNOWN	ORPHA:329967	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:7132	TNFRSF1A	UNKNOWN	ORPHA:329967	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:5076	PAX2	UNKNOWN	ORPHA:1475	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:10413	YAP1	UNKNOWN	ORPHA:1473	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2158	F9	UNKNOWN	ORPHA:177929	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:4359	MPZ	UNKNOWN	ORPHA:538574	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:3848	KRT1	UNKNOWN	ORPHA:538574	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:1482	NKX2-5	UNKNOWN	ORPHA:1479	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:1589	CYP21A2	UNKNOWN	ORPHA:315311	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:6638	SNRPN	UNKNOWN	ORPHA:177904	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:4692	NDN	UNKNOWN	ORPHA:177904	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:54551	MAGEL2	UNKNOWN	ORPHA:177904	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:4948	OCA2	UNKNOWN	ORPHA:177904	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:6638	SNRPN	UNKNOWN	ORPHA:177901	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:4692	NDN	UNKNOWN	ORPHA:177901	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:54551	MAGEL2	UNKNOWN	ORPHA:177901	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:4948	OCA2	UNKNOWN	ORPHA:177901	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:4041	LRP5	UNKNOWN	ORPHA:2790	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:55240	STEAP3	UNKNOWN	ORPHA:300298	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2819	GPD1	UNKNOWN	ORPHA:300293	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:84699	CREB3L3	UNKNOWN	ORPHA:300293	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2068	ERCC2	UNKNOWN	ORPHA:1466	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2067	ERCC1	UNKNOWN	ORPHA:1466	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2074	ERCC6	UNKNOWN	ORPHA:1466	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2073	ERCC5	UNKNOWN	ORPHA:1466	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:6597	SMARCA4	UNKNOWN	ORPHA:1465	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:6598	SMARCB1	UNKNOWN	ORPHA:1465	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:6659	SOX4	UNKNOWN	ORPHA:1465	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:8289	ARID1A	UNKNOWN	ORPHA:1465	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:5977	DPF2	UNKNOWN	ORPHA:1465	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:6601	SMARCC2	UNKNOWN	ORPHA:1465	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:6602	SMARCD1	UNKNOWN	ORPHA:1465	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:57492	ARID1B	UNKNOWN	ORPHA:1465	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:196528	ARID2	UNKNOWN	ORPHA:1465	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:6605	SMARCE1	UNKNOWN	ORPHA:1465	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:6664	SOX11	UNKNOWN	ORPHA:1465	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2911	GRM1	UNKNOWN	ORPHA:324262	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:7385	UQCRC2	UNKNOWN	ORPHA:1460	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:90624	LYRM7	UNKNOWN	ORPHA:1460	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:84300	UQCC2	UNKNOWN	ORPHA:1460	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:7386	UQCRFS1	UNKNOWN	ORPHA:1460	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:4519	MT-CYB	UNKNOWN	ORPHA:1460	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:7381	UQCRB	UNKNOWN	ORPHA:1460	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:617	BCS1L	UNKNOWN	ORPHA:1460	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:27089	UQCRQ	UNKNOWN	ORPHA:1460	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:790955	UQCC3	UNKNOWN	ORPHA:1460	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:54902	TTC19	UNKNOWN	ORPHA:1460	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:1537	CYC1	UNKNOWN	ORPHA:1460	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2248	FGF3	UNKNOWN	ORPHA:2791	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2138	EYA1	UNKNOWN	ORPHA:2792	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:5075	PAX1	UNKNOWN	ORPHA:2792	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:4205	MEF2A	UNKNOWN	ORPHA:411969	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:4040	LRP6	UNKNOWN	ORPHA:411969	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:9149	DYRK1B	UNKNOWN	ORPHA:411969	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:3248	HPGD	UNKNOWN	ORPHA:2796	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:6578	SLCO2A1	UNKNOWN	ORPHA:2796	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:6638	SNRPN	UNKNOWN	ORPHA:177910	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:4692	NDN	UNKNOWN	ORPHA:177910	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:54551	MAGEL2	UNKNOWN	ORPHA:177910	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:6792	CDKL5	UNKNOWN	ORPHA:505652	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:1272	CNTN1	UNKNOWN	ORPHA:210163	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:84188	FAR1	UNKNOWN	ORPHA:438178	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:4041	LRP5	UNKNOWN	ORPHA:2788	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:4854	NOTCH3	UNKNOWN	ORPHA:2789	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:56623	INPP5E	UNKNOWN	ORPHA:1454	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:91147	TMEM67	UNKNOWN	ORPHA:1454	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:23322	RPGRIP1L	UNKNOWN	ORPHA:1454	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:57545	CC2D2A	UNKNOWN	ORPHA:1454	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:860	RUNX2	UNKNOWN	ORPHA:1452	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:114548	NLRP3	UNKNOWN	ORPHA:1451	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:5723	PSPH	UNKNOWN	ORPHA:79350	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:26227	PHGDH	UNKNOWN	ORPHA:79351	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:1293	COL6A3	UNKNOWN	ORPHA:464440	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:139285	AMER1	UNKNOWN	ORPHA:2780	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:6638	SNRPN	UNKNOWN	ORPHA:177907	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:1589	CYP21A2	UNKNOWN	ORPHA:315306	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:4041	LRP5	UNKNOWN	ORPHA:2783	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:57511	COG6	UNKNOWN	ORPHA:464443	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:760	CA2	UNKNOWN	ORPHA:2785	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:9361	LONP1	UNKNOWN	ORPHA:1458	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:3557	IL1RN	UNKNOWN	ORPHA:210115	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:10312	TCIRG1	UNKNOWN	ORPHA:210110	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:1186	CLCN7	UNKNOWN	ORPHA:210110	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:9842	PLEKHM1	UNKNOWN	ORPHA:210110	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:85440	DOCK7	UNKNOWN	ORPHA:411986	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:7305	TYROBP	UNKNOWN	ORPHA:2770	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:54209	TREM2	UNKNOWN	ORPHA:2770	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:5352	PLOD2	UNKNOWN	ORPHA:2771	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:60681	FKBP10	UNKNOWN	ORPHA:2771	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:1807	DPYS	UNKNOWN	ORPHA:38874	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:9935	MAFB	UNKNOWN	ORPHA:2774	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:6134	RPL10	UNKNOWN	ORPHA:435938	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:4604	MYBPC1	UNKNOWN	ORPHA:498693	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:3008	H1-4	UNKNOWN	ORPHA:642763	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:22796	COG2	UNKNOWN	ORPHA:435934	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:6607	SMN2	UNKNOWN	ORPHA:83420	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:6606	SMN1	UNKNOWN	ORPHA:83420	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:4990	SIX6	UNKNOWN	ORPHA:435930	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2778	GNAS	UNKNOWN	ORPHA:2762	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:56154	TEX15	UNKNOWN	ORPHA:399805	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:6875	TAF4B	UNKNOWN	ORPHA:399805	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:7516	XRCC2	UNKNOWN	ORPHA:399805	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:254528	MEIOB	UNKNOWN	ORPHA:399805	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:10734	STAG3	UNKNOWN	ORPHA:399805	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:145645	TERB2	UNKNOWN	ORPHA:399805	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2516	NR5A1	UNKNOWN	ORPHA:399805	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:54967	CT55	UNKNOWN	ORPHA:399805	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:4439	MSH5	UNKNOWN	ORPHA:399805	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:283847	TERB1	UNKNOWN	ORPHA:399805	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:402381	SOHLH1	UNKNOWN	ORPHA:399805	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:56159	TEX11	UNKNOWN	ORPHA:399805	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:144132	DNHD1	UNKNOWN	ORPHA:399805	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:1080	CFTR	UNKNOWN	ORPHA:399805	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:50511	SYCP3	UNKNOWN	ORPHA:399805	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:285498	RNF212	UNKNOWN	ORPHA:399805	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:54456	MOV10L1	UNKNOWN	ORPHA:399805	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:56155	TEX14	UNKNOWN	ORPHA:399805	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:91057	CCDC34	UNKNOWN	ORPHA:399805	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:375307	CATIP	UNKNOWN	ORPHA:399805	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:196385	DNAH10	UNKNOWN	ORPHA:399805	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:140801	RPL10L	UNKNOWN	ORPHA:399805	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:317719	KLHL10	UNKNOWN	ORPHA:399805	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:200162	SPAG17	UNKNOWN	ORPHA:399805	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:57697	FANCM	UNKNOWN	ORPHA:399805	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:84225	ZMYND15	UNKNOWN	ORPHA:399805	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:122402	TDRD9	UNKNOWN	ORPHA:399805	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:154197	PNLDC1	UNKNOWN	ORPHA:399805	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:93426	SYCE1	UNKNOWN	ORPHA:399805	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:340719	NANOS1	UNKNOWN	ORPHA:399805	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:286151	FBXO43	UNKNOWN	ORPHA:399805	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:158401	SHOC1	UNKNOWN	ORPHA:399805	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:5161	PDHA2	UNKNOWN	ORPHA:399805	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:63901	FAM111A	UNKNOWN	ORPHA:2763	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:5456	POU3F4	UNKNOWN	ORPHA:1435	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:6566	SLC16A1	UNKNOWN	ORPHA:165991	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:6607	SMN2	UNKNOWN	ORPHA:83418	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:6606	SMN1	UNKNOWN	ORPHA:83418	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:4671	NAIP	UNKNOWN	ORPHA:83418	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:324	APC	UNKNOWN	ORPHA:314022	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:6607	SMN2	UNKNOWN	ORPHA:83419	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:6606	SMN1	UNKNOWN	ORPHA:83419	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:4671	NAIP	UNKNOWN	ORPHA:83419	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:140803	TRPM6	UNKNOWN	ORPHA:30924	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:551	AVP	UNKNOWN	ORPHA:30925	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2260	FGFR1	UNKNOWN	ORPHA:220386	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:28514	DLL1	UNKNOWN	ORPHA:220386	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:10735	STAG2	UNKNOWN	ORPHA:220386	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2253	FGF8	UNKNOWN	ORPHA:220386	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:8243	SMC1A	UNKNOWN	ORPHA:220386	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:6496	SIX3	UNKNOWN	ORPHA:220386	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:7050	TGIF1	UNKNOWN	ORPHA:220386	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:4838	NODAL	UNKNOWN	ORPHA:220386	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:6469	SHH	UNKNOWN	ORPHA:220386	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:7546	ZIC2	UNKNOWN	ORPHA:220386	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:6491	STIL	UNKNOWN	ORPHA:220386	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2619	GAS1	UNKNOWN	ORPHA:220386	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:84976	DISP1	UNKNOWN	ORPHA:220386	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2736	GLI2	UNKNOWN	ORPHA:220386	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:8928	FOXH1	UNKNOWN	ORPHA:220386	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:6997	CRIPTO	UNKNOWN	ORPHA:220386	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:5727	PTCH1	UNKNOWN	ORPHA:220386	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:50937	CDON	UNKNOWN	ORPHA:220386	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:55733	HHAT	UNKNOWN	ORPHA:1422	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:1277	COL1A1	UNKNOWN	ORPHA:314029	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:1278	COL1A2	UNKNOWN	ORPHA:314029	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:649	BMP1	UNKNOWN	ORPHA:314029	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:111	ADCY5	UNKNOWN	ORPHA:1429	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:7080	NKX2-1	UNKNOWN	ORPHA:1429	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:8481	OFD1	UNKNOWN	ORPHA:2750	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:4750	NEK1	UNKNOWN	ORPHA:2751	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:1302	COL11A2	UNKNOWN	ORPHA:1427	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:79583	TMEM231	UNKNOWN	ORPHA:2752	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:3930	LBR	UNKNOWN	ORPHA:1426	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:26123	TCTN3	UNKNOWN	ORPHA:2753	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:64131	XYLT1	UNKNOWN	ORPHA:1425	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:124583	CANT1	UNKNOWN	ORPHA:1425	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:55790	CSGALNACT1	UNKNOWN	ORPHA:1425	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:10210	TOPORS	UNKNOWN	ORPHA:2754	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:9851	KIAA0753	UNKNOWN	ORPHA:2754	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:26123	TCTN3	UNKNOWN	ORPHA:2754	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:5147	PDE6D	UNKNOWN	ORPHA:2754	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:65250	CPLANE1	UNKNOWN	ORPHA:2754	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:51259	TMEM216	UNKNOWN	ORPHA:2754	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:8481	OFD1	UNKNOWN	ORPHA:2754	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:317662	FAM149B1	UNKNOWN	ORPHA:2754	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:374654	KIF7	UNKNOWN	ORPHA:2754	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2629	GBA1	UNKNOWN	ORPHA:319705	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2294	FOXF1	UNKNOWN	ORPHA:210122	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:83932	SPRTN	UNKNOWN	ORPHA:435953	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2034	EPAS1	UNKNOWN	ORPHA:324299	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:23495	TNFRSF13B	UNKNOWN	ORPHA:69127	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:56916	SMARCAD1	UNKNOWN	ORPHA:289465	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:131669	UROC1	UNKNOWN	ORPHA:210128	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:9051	PSTPIP1	UNKNOWN	ORPHA:69126	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:10736	SIX2	UNKNOWN	ORPHA:488437	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:399	RHOH	UNKNOWN	ORPHA:324294	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:9241	NOG	UNKNOWN	ORPHA:1412	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:64221	ROBO3	UNKNOWN	ORPHA:2744	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:1630	DCC	UNKNOWN	ORPHA:2744	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:4281	MID1	UNKNOWN	ORPHA:2745	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:51702	PADI3	UNKNOWN	ORPHA:1410	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:7053	TGM3	UNKNOWN	ORPHA:1410	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:3636	INPPL1	UNKNOWN	ORPHA:2746	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:1235	CCR6	UNKNOWN	ORPHA:220393	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:1490	CCN2	UNKNOWN	ORPHA:220393	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:3663	IRF5	UNKNOWN	ORPHA:220393	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:857	CAV1	UNKNOWN	ORPHA:220393	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:3123	HLA-DRB1	UNKNOWN	ORPHA:220393	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:242	ALOX12B	UNKNOWN	ORPHA:79394	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:204219	CERS3	UNKNOWN	ORPHA:79394	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:6820	SULT2B1	UNKNOWN	ORPHA:79394	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:26154	ABCA12	UNKNOWN	ORPHA:79394	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:285848	PNPLA1	UNKNOWN	ORPHA:79394	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:59344	ALOXE3	UNKNOWN	ORPHA:79394	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:348938	NIPAL4	UNKNOWN	ORPHA:79394	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:7051	TGM1	UNKNOWN	ORPHA:79394	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:121214	SDR9C7	UNKNOWN	ORPHA:79394	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:4014	LORICRIN	UNKNOWN	ORPHA:79395	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:3852	KRT5	UNKNOWN	ORPHA:79396	http://www.orphadata.org/data/xml/en_product6.xml
