glycan_ID,order,residue,residue_ID,name,anomer,absolute,ring,parent_ID,site,pubChem
G55220VL,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G55220VL,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G55220VL,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G55220VL,5,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G55220VL,6,N-glycan_a-D-Manp_19,N19,Man,a,D,p,N4,3,Man
G55220VL,7,N-glycan_a-D-Manp_20,N20,Man,a,D,p,N4,6,Man
G55258MY,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcolNAc,o,D,o,no_id,0,GlcNAcol
G55258MY,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G55258MY,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G55258MY,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G55258MY,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G55258MY,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G55258MY,7,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G55258MY,8,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G55258MY,9,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G55258MY,10,N-glycan_a-D-Galp_50,N50,Gal,a,D,p,N6,3,Gal
G55258MY,11,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G55302WQ,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcolNAc,o,D,o,no_id,0,GlcNAcol
G55302WQ,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G55302WQ,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G55302WQ,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G55302WQ,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G55302WQ,6,N-glycan_b-D-GlcpNAc_7,N7,GlcNAc,b,D,p,N1,4,GlcNAc
G55302WQ,7,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G55302WQ,8,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G55302WQ,9,N-glycan_b-D-GlcpNAc_9,N9,GlcNAc,b,D,p,N4,6,GlcNAc
G55314RK,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G55314RK,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G55314RK,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G55314RK,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G55314RK,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G55314RK,6,N-glycan_a-L-Fucp_41,N41,Fuc,a,L,p,N2,3,Fuc
G55314RK,7,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G55314RK,8,N-glycan_b-D-GlcpNAc_7,N7,GlcNAc,b,D,p,N1,4,GlcNAc
G55314RK,9,N-glycan_a-L-Fucp_18,N18,Fuc,a,L,p,N7,3,Fuc
G55314RK,10,N-glycan_b-D-Galp_8,N8,Gal,b,D,p,N7,4,Gal
G55314RK,11,N-glycan_b-D-GlcpNAc_75,N75,GlcNAc,b,D,p,N8,3,GlcNAc
G55314RK,12,N-glycan_a-L-Fucp_E20,NE20,Fuc,a,L,p,N75,3,Fuc
G55314RK,13,N-glycan_b-D-Galp_80,N80,Gal,b,D,p,N75,4,Gal
G55314RK,14,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G55314RK,15,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G55314RK,16,N-glycan_a-L-Fucp_42,N42,Fuc,a,L,p,N5,3,Fuc
G55314RK,17,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G55314RK,18,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G55327VV,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcolNAc,o,D,o,no_id,0,GlcNAcol
G55327VV,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G55327VV,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G55327VV,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G55327VV,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G55327VV,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G55327VV,7,N-glycan_a-L-Fucp_53,N53,Fuc,a,L,p,N3,2,Fuc
G55327VV,8,N-glycan_b-D-GlcpNAc_11,N11,GlcNAc,b,D,p,NC,4,GlcNAc
G55327VV,9,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G55327VV,10,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G55327VV,11,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G55327VV,12,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G55360NR,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcolNAc,o,D,o,no_id,0,GlcNAcol
G55360NR,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G55360NR,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G55360NR,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G55360NR,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G55360NR,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G55360NR,7,N-glycan_b-D-GlcpNAc_7,N7,GlcNAc,b,D,p,N1,4,GlcNAc
G55360NR,8,N-glycan_b-D-Galp_8,N8,Gal,b,D,p,N7,4,Gal
G55360NR,9,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G55360NR,10,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G55360NR,11,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G55360NR,12,N-glycan_b-D-GlcpNAc_9,N9,GlcNAc,b,D,p,N4,6,GlcNAc
G55360NR,13,N-glycan_b-D-Galp_78,N78,Gal,b,D,p,N9,3,Gal
G55360NR,14,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G55396DW,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G55396DW,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G55396DW,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G55396DW,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G55396DW,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G55396DW,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G55396DW,7,N-glycan_b-D-GlcpNAc_11,N11,GlcNAc,b,D,p,NC,4,GlcNAc
G55396DW,8,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G55396DW,9,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G55396DW,10,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G55396DW,11,N-glycan_a-L-Fucp_54,N54,Fuc,a,L,p,N6,2,Fuc
G55396DW,12,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G55786MG,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,a,D,p,no_id,0,GlcNAc
G55786MG,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G55786MG,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G55786MG,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G55786MG,5,N-glycan_a-D-Manp_21,N21,Man,a,D,p,N1,2,Man
G55786MG,6,N-glycan_a-D-Manp_22,N22,Man,a,D,p,N21,2,Man
G55786MG,7,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G55786MG,8,N-glycan_a-D-Manp_19,N19,Man,a,D,p,N4,3,Man
G55786MG,9,N-glycan_a-D-Manp_20,N20,Man,a,D,p,N4,6,Man
G55786MG,10,N-glycan_a-D-Manp_23,N23,Man,a,D,p,N20,2,Man
G55979JS,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcolNAc,o,D,o,no_id,0,GlcNAcol
G55979JS,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G55979JS,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G55979JS,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G55979JS,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G55979JS,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G55979JS,7,N-glycan_a-D-Neup5Ac_12,N12,Neu5Ac,a,D,p,N3,6,Neu5Ac
G55979JS,8,N-glycan_b-D-GlcpNAc_7,N7,GlcNAc,b,D,p,N1,4,GlcNAc
G55979JS,9,N-glycan_b-D-Galp_8,N8,Gal,b,D,p,N7,4,Gal
G55979JS,10,N-glycan_a-D-Neup5Ac_14,N14,Neu5Ac,a,D,p,N8,6,Neu5Ac
G55979JS,11,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G55979JS,12,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G55979JS,13,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G55979JS,14,N-glycan_a-D-Neup5Ac_13,N13,Neu5Ac,a,D,p,N6,6,Neu5Ac
G56014GC,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G56014GC,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G56014GC,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G56014GC,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G56014GC,5,N-glycan_a-D-Manp_21,N21,Man,a,D,p,N1,2,Man
G56014GC,6,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G56038AR,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G56038AR,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G56038AR,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G56038AR,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G56038AR,5,N-glycan_a-D-Manp_21,N21,Man,a,D,p,N1,2,Man
G56038AR,6,N-glycan_a-D-Manp_22,N22,Man,a,D,p,N21,2,Man
G56038AR,7,N-glycan_a-D-Manp_E2,NE2,Man,a,D,p,N1,6,Man
G56038AR,8,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G56147VV,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G56147VV,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G56147VV,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G56147VV,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G56147VV,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G56147VV,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G56147VV,7,N-glycan_a-D-Neup5Ac_12,N12,Neu5Ac,a,D,p,N3,6,Neu5Ac
G56147VV,8,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G56147VV,9,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G56147VV,10,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G56147VV,11,N-glycan_a-D-Neup5Ac_13,N13,Neu5Ac,a,D,p,N6,6,Neu5Ac
G56147VV,12,N-glycan_b-D-GlcpNAc_9,N9,GlcNAc,b,D,p,N4,6,GlcNAc
G56147VV,13,N-glycan_b-D-Galp_10,N10,Gal,b,D,p,N9,4,Gal
G56147VV,14,N-glycan_a-D-Neup5Ac_38,N38,Neu5Ac,a,D,p,N10,3,Neu5Ac
G56147VV,15,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G56269EA,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G56269EA,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G56269EA,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G56269EA,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G56269EA,5,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G56269EA,6,N-glycan_b-D-GlcpNAc_9,N9,GlcNAc,b,D,p,N4,6,GlcNAc
G56269EA,7,N-glycan_b-D-Galp_10,N10,Gal,b,D,p,N9,4,Gal
G56318NV,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G56318NV,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G56318NV,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G56318NV,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G56318NV,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G56318NV,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G56318NV,7,N-glycan_a-D-Neup5Ac_17,N17,Neu5Ac,a,D,p,N3,3,Neu5Ac
G56318NV,8,N-glycan_b-D-GlcpNAc_7,N7,GlcNAc,b,D,p,N1,4,GlcNAc
G56318NV,9,N-glycan_b-D-Galp_8,N8,Gal,b,D,p,N7,4,Gal
G56318NV,10,N-glycan_a-D-Neup5Ac_34,N34,Neu5Ac,a,D,p,N8,3,Neu5Ac
G56318NV,11,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G56318NV,12,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G56318NV,13,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G56318NV,14,N-glycan_a-D-Neup5Ac_16,N16,Neu5Ac,a,D,p,N6,3,Neu5Ac
G56318NV,15,N-glycan_b-D-GlcpNAc_9,N9,GlcNAc,b,D,p,N4,6,GlcNAc
G56318NV,16,N-glycan_b-D-Galp_10,N10,Gal,b,D,p,N9,4,Gal
G56318NV,17,N-glycan_a-D-Neup5Ac_38,N38,Neu5Ac,a,D,p,N10,3,Neu5Ac
G56340GX,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G56340GX,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G56340GX,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G56340GX,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G56340GX,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G56340GX,6,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G56340GX,7,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G56340GX,8,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G56340GX,9,N-glycan_a-D-Galp_50,N50,Gal,a,D,p,N6,3,Gal
G56340GX,10,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G56354PO,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G56354PO,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G56354PO,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G56354PO,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G56354PO,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G56354PO,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G56354PO,7,N-glycan_a-D-Neup5Ac_12,N12,Neu5Ac,a,D,p,N3,6,Neu5Ac
G56354PO,8,N-glycan_b-D-GlcpNAc_7,N7,GlcNAc,b,D,p,N1,4,GlcNAc
G56354PO,9,N-glycan_a-L-Fucp_18,N18,Fuc,a,L,p,N7,3,Fuc
G56354PO,10,N-glycan_b-D-Galp_8,N8,Gal,b,D,p,N7,4,Gal
G56354PO,11,N-glycan_a-D-Neup5Ac_14,N14,Neu5Ac,a,D,p,N8,6,Neu5Ac
G56354PO,12,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G56354PO,13,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G56354PO,14,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G56354PO,15,N-glycan_a-D-Neup5Ac_16,N16,Neu5Ac,a,D,p,N6,3,Neu5Ac
G56354PO,16,N-glycan_b-D-GlcpNAc_9,N9,GlcNAc,b,D,p,N4,6,GlcNAc
G56354PO,17,N-glycan_a-L-Fucp_43,N43,Fuc,a,L,p,N9,3,Fuc
G56354PO,18,N-glycan_b-D-Galp_10,N10,Gal,b,D,p,N9,4,Gal
G56354PO,19,N-glycan_a-D-Neup5Ac_38,N38,Neu5Ac,a,D,p,N10,3,Neu5Ac
G56376TA,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G56376TA,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G56376TA,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G56376TA,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G56376TA,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G56376TA,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G56376TA,7,N-glycan_a-D-Neup5Ac_12,N12,Neu5Ac,a,D,p,N3,6,Neu5Ac
G56376TA,8,N-glycan_b-D-GlcpNAc_7,N7,GlcNAc,b,D,p,N1,4,GlcNAc
G56376TA,9,N-glycan_b-D-Galp_8,N8,Gal,b,D,p,N7,4,Gal
G56376TA,10,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G56376TA,11,N-glycan_a-D-Manp_19,N19,Man,a,D,p,N4,3,Man
G56376TA,12,N-glycan_a-D-Manp_20,N20,Man,a,D,p,N4,6,Man
G56499YQ,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G56499YQ,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G56499YQ,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G56499YQ,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G56499YQ,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G56499YQ,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G56499YQ,7,N-glycan_a-D-Neup5Ac_12,N12,Neu5Ac,a,D,p,N3,6,Neu5Ac
G56499YQ,8,N-glycan_b-D-GlcpNAc_7,N7,GlcNAc,b,D,p,N1,4,GlcNAc
G56499YQ,9,N-glycan_b-D-Galp_8,N8,Gal,b,D,p,N7,4,Gal
G56499YQ,10,N-glycan_a-D-Neup5Ac_34,N34,Neu5Ac,a,D,p,N8,3,Neu5Ac
G56499YQ,11,N-glycan_b-D-GlcNAcp_E136,NE136,GlcNAc,b,D,p,N8,4,GlcNAc
G56499YQ,12,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G56499YQ,13,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G56499YQ,14,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G56499YQ,15,N-glycan_a-D-Neup5Ac_16,N16,Neu5Ac,a,D,p,N6,3,Neu5Ac
G56499YQ,16,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G56516KW,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G56516KW,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G56516KW,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G56516KW,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G56516KW,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G56516KW,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G56516KW,7,N-glycan_a-D-Neup5Ac_17,N17,Neu5Ac,a,D,p,N3,3,Neu5Ac
G56516KW,8,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G56516KW,9,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G56516KW,10,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G56516KW,11,N-glycan_a-D-Neup5Ac_16,N16,Neu5Ac,a,D,p,N6,3,Neu5Ac
G56516KW,12,N-glycan_b-D-GlcpNAc_9,N9,GlcNAc,b,D,p,N4,6,GlcNAc
G56516KW,13,N-glycan_b-D-Galp_10,N10,Gal,b,D,p,N9,4,Gal
G56516KW,14,N-glycan_b-D-GlcpNAc_36,N36,GlcNAc,b,D,p,N10,3,GlcNAc
G56516KW,15,N-glycan_b-D-Galp_37,N37,Gal,b,D,p,N36,4,Gal
G56516KW,16,N-glycan_a-D-Neup5Ac_58,N58,Neu5Ac,a,D,p,N37,3,Neu5Ac
G56516KW,17,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G56591LC,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G56591LC,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G56591LC,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G56591LC,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G56591LC,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G56591LC,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G56591LC,7,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G56591LC,8,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G56591LC,9,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G56591LC,10,N-glycan_a-D-Galp_50,N50,Gal,a,D,p,N6,3,Gal
G56657CK,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,a,D,p,no_id,0,GlcNAc
G56657CK,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G56657CK,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G56657CK,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G56657CK,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G56657CK,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G56657CK,7,N-glycan_a-D-Neup5Ac_17,N17,Neu5Ac,a,D,p,N3,3,Neu5Ac
G56657CK,8,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G56657CK,9,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G56657CK,10,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G56657CK,11,N-glycan_a-D-Neup5Ac_16,N16,Neu5Ac,a,D,p,N6,3,Neu5Ac
G56720TK,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G56720TK,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G56720TK,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G56720TK,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G56720TK,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G56720TK,6,N-glycan_b-D-Galp_44,N44,Gal,b,D,p,N2,3,Gal
G56720TK,7,N-glycan_a-L-Fucp_118,N118,Fuc,a,L,p,N2,4,Fuc
G56720TK,8,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G56720TK,9,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G56720TK,10,N-glycan_b-D-Galp_86,N86,Gal,b,D,p,N5,3,Gal
G56720TK,11,N-glycan_a-L-Fucp_119,N119,Fuc,a,L,p,N5,4,Fuc
G56749GV,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G56749GV,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G56749GV,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G56749GV,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G56749GV,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G56749GV,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G56749GV,7,N-glycan_a-D-Neup5Ac_12,N12,Neu5Ac,a,D,p,N3,6,Neu5Ac
G56749GV,8,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G56749GV,9,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
